,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,35914,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65990930060.74843,68160365339.13222,,3,,,,2022-07-09T08:00:00.000Z,0.9994620890912818,66198968463.45521,40.5462,0.00592183,0.00026846,0.04491501,0.00822897,-0.05588747,-0.08590135,65955432819.59229,6.8791,68123701135.07,,2022-07-09T08:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-09 10:03:33.090041
3,3408,USD Coin,USDC,usd-coin,4789,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563.0,55546939563.0,,4,,,,2022-07-09T08:00:00.000Z,1.0000602408641937,6015627797.022808,1.1761,0.00164185,-0.01371941,-0.02527295,-0.03838707,0.02994779,0.05270778,55550285758.642586,5.7953,55550285758.64,,2022-07-09T08:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-09 10:03:33.090041
4,1839,BNB,BNB,bnb,998,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-07-09T08:00:00.000Z,244.31877295019217,1232575846.5308537,-1.2935,0.47894014,1.2194806,13.43532045,-15.73933849,-24.28287302,-42.64621225,39891630092.621254,4.1607,40341124196.71,,2022-07-09T08:00:00.000Z,,,,,,2022-07-09 10:03:33.090041
5,4687,Binance USD,BUSD,binance-usd,4030,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379.459255,17547224379.459255,,6,,,,2022-07-09T08:01:00.000Z,1.000574973510865,6440394763.654991,16.7661,-0.08800757,-0.10012587,0.10311527,-0.09327636,0.00860078,-0.02892971,17557313568.66665,1.8316,17557313568.67,,2022-07-09T08:01:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-09 10:03:33.090041
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,,2022-07-09T08:01:00.000Z,0.34434274474787346,1184500847.4566677,-10.3178,0.41460011,-2.76951835,10.23832425,-14.32342824,-33.55240318,-54.85683681,16646596155.799187,1.7366,34434274474.79,,2022-07-09T08:01:00.000Z,,,,,,2022-07-09 10:03:33.090041
7,2010,Cardano,ADA,cardano,515,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,8,,,,2022-07-09T08:00:00.000Z,0.4804983153586401,836759106.0641416,16.8754,-0.2636886,0.9124696,7.81046438,-26.27694988,-28.78697353,-53.70544876,16305253092.185984,1.7006,21622424191.14,,2022-07-09T08:00:00.000Z,,,,,,2022-07-09 10:03:33.090041
8,5426,Solana,SOL,solana,347,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,345107885.5579499,511616946.142289,,9,,,,2022-07-09T08:00:00.000Z,38.609796182563976,1349434888.6598446,2.2597,0.51433677,2.9926203,18.72441367,-1.71110271,-44.37750077,-65.44733493,13324545122.38806,1.3901,19753426014.1,,2022-07-09T08:00:00.000Z,,,,,,2022-07-09 10:03:33.090041
9,74,Dogecoin,DOGE,dogecoin,505,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-09T08:01:00.000Z,0.069850846930634,379895093.31565446,-16.6735,0.26690562,-0.92534602,4.81737689,-13.0499421,-38.06378622,-52.99675032,9267165249.282124,0.9668,9267165249.28,,2022-07-09T08:01:00.000Z,,,,,,2022-07-09 10:03:33.090041
10,6636,Polkadot,DOT,polkadot-new,362,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,6573546538.035639,,2022-07-09T08:01:00.000Z,7.264632655280967,513910691.3730242,-6.2297,0.52001552,0.71979187,8.54677191,-21.38073726,-38.10870383,-63.12514328,7174400941.117247,0.7485,8015094426.89,,2022-07-09T08:01:00.000Z,,,,,,2022-07-09 10:03:33.090041
11,4943,Dai,DAI,multi-collateral-dai,1019,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6929722275.236425,6929722275.236425,,12,,,,2022-07-09T08:00:00.000Z,1.0005747939945329,178808675.8725585,-30.3926,0.02678184,0.03193474,0.05196594,0.03434232,0.08838628,0.09483502,6933705437.984012,0.7232,6933705437.98,,2022-07-09T08:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-09 10:03:33.090041
12,1958,TRON,TRX,tron,653,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92481977989.03606,92481988625.6517,,13,71659659264.0,5027325830.507235,,2022-07-09T08:00:00.000Z,0.07015559217196607,588777681.4881672,-10.08,0.18156328,1.91138503,7.9236485,-13.87255153,-11.43590873,10.48670503,6488127931.055556,0.6767,6488128677.27,,2022-07-09T08:00:00.000Z,,,,,,2022-07-09 10:03:33.090041
13,5994,Shiba Inu,SHIB,shiba-inu,374,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-07-09T08:00:00.000Z,1.1283162741909321e-05,516505342.2798465,-3.0214,0.24327232,1.72201729,12.87963852,5.30233501,-31.25721814,-54.16356643,6195170331.167657,0.6462,6654076322.7,,2022-07-09T08:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-09 10:03:33.090041
14,5805,Avalanche,AVAX,avalanche,283,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,283133987.10082185,404229626.49901325,,15,,,,2022-07-09T08:00:00.000Z,20.025726240118995,499213124.69130504,-23.1349,0.41750306,-0.12200114,23.36307603,-18.35674341,-57.00974836,-76.00996233,5669963714.954441,0.5914,14418522892.89,,2022-07-09T08:00:00.000Z,,,,,,2022-07-09 10:03:33.090041
0,1,Bitcoin,BTC,bitcoin,9619,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19090312.0,19090312.0,,1,,,,2022-07-10T18:04:00.000Z,20902.69224337546,28043934573.96848,-10.1974,-0.08240628,-4.44102899,8.96447228,-28.20737113,-30.06256579,-48.31064793,399038916566.01746,42.9652,438956537110.88,,2022-07-10T18:04:00.000Z,,,,,,2022-07-10 20:07:14.475098
1,1027,Ethereum,ETH,ethereum,5818,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121490985.249,121490985.249,,2,,,,2022-07-10T18:03:00.000Z,1171.331012572538,10290890405.820274,4.0228,-0.01503214,-4.58473518,10.71151849,-30.51632707,-46.34198521,-61.22819091,142306158770.14642,15.3223,142306158770.15,,2022-07-10T18:03:00.000Z,,,,,,2022-07-10 20:07:14.475098
2,825,Tether,USDT,tether,35935,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65990930060.74843,68160365339.13222,,3,,,,2022-07-10T18:03:00.000Z,0.9995579273691075,38901686044.30558,-5.0926,0.00661589,0.00360396,0.04913583,0.03718053,0.12828143,-0.07814292,65961757276.681435,7.1022,68130233507.1,,2022-07-10T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-10 20:07:14.475098
3,3408,USD Coin,USDC,usd-coin,4797,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563.0,55546939563.0,,4,,,,2022-07-10T18:03:00.000Z,1.0000003897663268,4449859211.409555,-15.3731,-0.01827027,-0.01450929,-0.00674343,-0.04724257,-0.02869408,0.03970833,55546961213.3266,5.9808,55546961213.33,,2022-07-10T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-10 20:07:14.475098
4,1839,BNB,BNB,bnb,1000,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-07-10T18:03:00.000Z,233.93571157029933,868445353.9795603,-8.1334,0.10307854,-4.22597404,8.23703233,-18.04468227,-15.54552218,-41.84936533,38196315243.11476,4.1127,38626706742.78,,2022-07-10T18:03:00.000Z,,,,,,2022-07-10 20:07:14.475098
5,4687,Binance USD,BUSD,binance-usd,4035,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379.459255,17547224379.459255,,6,,,,2022-07-10T18:04:00.000Z,1.0015602464925009,4420403154.996098,-10.9223,0.02777487,0.04555841,-0.03080696,-0.01083092,-0.10535537,0.00642703,17574602374.75043,1.8923,17574602374.75,,2022-07-10T18:04:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-10 20:07:14.475098
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,,2022-07-10T18:04:00.000Z,0.32505541129665716,812271721.7391309,14.9038,0.17518406,-6.12443358,2.83130918,-15.04503125,-24.11686942,-54.096331,15714186642.946754,1.6918,32505541129.67,,2022-07-10T18:04:00.000Z,,,,,,2022-07-10 20:07:14.475098
7,2010,Cardano,ADA,cardano,515,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-07-10T18:03:00.000Z,0.4609274488764453,603385619.9918146,-14.2028,0.11779551,-4.26243181,2.41671971,-20.72468195,-17.29469973,-51.59684813,15551244341.336594,1.6744,20741735199.44,,2022-07-10T18:03:00.000Z,,,,,,2022-07-10 20:07:14.475098
8,5426,Solana,SOL,solana,347,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,345276553.4410554,511616946.142289,,9,,,,2022-07-10T18:03:00.000Z,37.00691078301043,743318136.4131588,-18.0297,-0.11440031,-4.16980778,13.28176112,-0.96863802,-28.83504701,-63.98616259,12777618608.658472,1.3758,18933362680.96,,2022-07-10T18:03:00.000Z,,,,,,2022-07-10 20:07:14.475098
9,74,Dogecoin,DOGE,dogecoin,505,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-10T18:04:00.000Z,0.06680356619543576,283159962.09663796,-0.7467,0.03362009,-4.48034189,1.45726953,-11.15313829,-23.81968925,-52.34629342,8862880185.10703,0.9543,8862880185.11,,2022-07-10T18:04:00.000Z,,,,,,2022-07-10 20:07:14.475098
10,4943,Dai,DAI,multi-collateral-dai,1023,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6898904318.05727,6898904318.05727,,11,,,,2022-07-10T18:04:00.000Z,0.9998332055127205,151283402.43448487,40.8588,0.01245912,-0.09471181,-0.09325103,0.04372754,0.05024343,0.06613737,6897753618.848749,0.7427,6897753618.85,,2022-07-10T18:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-10 20:07:14.475098
11,6636,Polkadot,DOT,polkadot-new,362,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6207411683.559311,,2022-07-10T18:04:00.000Z,6.860005532817465,416613384.9647242,-1.1448,-0.26202439,-6.13363554,1.81642866,-21.55215541,-24.56783455,-61.37190751,6774799564.701685,0.7295,7568667918.06,,2022-07-10T18:04:00.000Z,,,,,,2022-07-10 20:07:14.475098
12,1958,TRON,TRX,tron,654,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92480903952.42767,92480907276.8968,,13,71659659264.0,4848398300.247894,,2022-07-10T18:03:00.000Z,0.06765868481715774,505808140.71668863,-8.7349,-0.13754427,-3.86172089,5.21227573,-14.47913036,-9.30721942,14.17821622,6257136332.123141,0.6737,6257136557.05,,2022-07-10T18:03:00.000Z,,,,,,2022-07-10 20:07:14.475098
13,5994,Shiba Inu,SHIB,shiba-inu,374,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-07-10T18:03:00.000Z,1.1108133388339712e-05,359774401.2231354,-20.6072,-0.0463758,-5.3239592,11.69863715,9.83870272,-10.49850399,-51.77588483,6099068140.397128,0.6567,6550855381.55,,2022-07-10T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-10 20:07:14.475098
14,5805,Avalanche,AVAX,avalanche,283,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,283265450.10936093,404229626.49901325,,15,,,,2022-07-10T18:03:00.000Z,19.06488442761194,311323145.60139763,-7.4141,0.05015856,-5.45615293,17.84917287,-15.46411183,-39.45628169,-74.96127726,5400423068.670443,0.5815,13726716787.88,,2022-07-10T18:03:00.000Z,,,,,,2022-07-10 20:07:14.475098
0,1,Bitcoin,BTC,bitcoin,9620,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19091075.0,19091075.0,,1,,,,2022-07-11T15:17:00.000Z,20395.308844938565,27304244037.545006,-17.0208,-0.17733423,-2.54806424,2.56510095,-28.44362991,-30.77575143,-49.1934555,389368370806.8855,42.8176,428301485743.71,,2022-07-11T15:17:00.000Z,,,,,,2022-07-11 16:19:51.977251
1,1027,Ethereum,ETH,ethereum,5819,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121503303.874,121503303.874,,2,,,,2022-07-11T15:17:00.000Z,1138.1775962029135,11820128729.976887,17.4507,-0.2397865,-2.19826977,2.2013795,-25.40959488,-43.46148072,-62.52689576,138292338334.02145,15.2076,138292338334.02,,2022-07-11T15:17:00.000Z,,,,,,2022-07-11 16:19:51.977251
2,825,Tether,USDT,tether,35959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65990930060.74843,68156976394.91074,,3,,,,2022-07-11T15:17:00.000Z,0.9993777115855714,41249979188.05338,-5.8364,-0.00605458,-0.00972243,0.02396998,0.02942088,0.43692152,-0.09877518,65949864669.51426,7.2523,68114563098.14,,2022-07-11T15:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-11 16:19:51.977251
3,3408,USD Coin,USDC,usd-coin,4801,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563.0,55546939563.0,,4,,,,2022-07-11T15:16:00.000Z,1.000202073624039,4418976046.746058,-1.2526,-0.00238408,0.00717114,-0.00094383,0.02434792,-0.11367201,-0.00852671,55558164134.38177,6.1096,55558164134.38,,2022-07-11T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-11 16:19:51.977251
4,1839,BNB,BNB,bnb,1001,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-07-11T15:16:00.000Z,231.0957108620586,945443304.5299277,7.8292,0.00100096,-0.79985446,2.41618507,-14.84064414,-17.82700571,-43.91504946,37732608519.52616,4.1493,38157775027.44,,2022-07-11T15:16:00.000Z,,,,,,2022-07-11 16:19:51.977251
5,4687,Binance USD,BUSD,binance-usd,4035,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379.459255,17547224379.459255,,6,,,,2022-07-11T15:17:00.000Z,1.00126276858331,4180672024.412641,-7.058,-0.01721352,0.01161227,-0.03285005,0.19485037,-0.38723843,0.01456106,17569382463.12993,1.932,17569382463.13,,2022-07-11T15:17:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-11 16:19:51.977251
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,,2022-07-11T15:17:00.000Z,0.3229373519931627,1198559153.2133658,76.5096,0.01108746,-2.70197956,-0.64248725,-11.76661817,-17.55703474,-54.46284519,15611793087.696674,1.7168,32293735199.32,,2022-07-11T15:17:00.000Z,,,,,,2022-07-11 16:19:51.977251
